Locality_ID,Geosite_Name,Expert_Class,Confidence,Expert_Reasoning
loc_01146,Trou Arhelouet,Moderate,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar135)."
loc_01147,Trou de Panthère,Moderate,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar136)."
loc_00820,Askour,Difficult,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse02)."
loc_00821,Azzaba,Moderate,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse03)."
loc_00822,Bab Azhar,Difficult,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse04)."
loc_00823,Ben Smime,Moderate,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse05)."
loc_00824,Beni Mkoud,Difficult,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse06)."
loc_00825,Bhalil,Difficult,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse07)."
loc_00826,Bled Ech Chrif,Moderate,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse08)."
loc_00827,Bon Massaoud,Difficult,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse09)."
loc_00828,Bou Tazzert,Difficult,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse10)."
loc_00829,Bsabis,Difficult,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse11)."
loc_00830,Col de Touaher,Easy,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse12)."
loc_00831,Diapir de Mellaha,Difficult,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse14)."
loc_00832,El Ghar,Moderate,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse15)."
loc_00833,El Harira,Moderate,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse16)."
loc_00834,Ic h Amellal,Difficult,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse17)."
loc_00835,Ic h Bab El Mansour,Difficult,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse18)."
loc_00836,Ic h Maalem,Difficult,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse19)."
loc_00837,Ic h n’Tili,Difficult,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse20)."
loc_00838,Ic h Ouarich,Difficult,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse21)."
loc_00839,Issouka,Moderate,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse22)."
loc_00840,It Ougmar,Difficult,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse23)."
loc_00841,Ito,Easy,High,"PRIMARY SOURCE: Baadi, Sabaoui, Tekiout & El Arabi 2021/2023, 'Paleozoic-Lower and Middle Lias Lithostratigraphic and Sedimentological Geosites of the Middle Atlas (Morocco): Inventory and Valorization', Ch.2 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 2.2 explicitly classifies this site's Accessibility (book code Sse24)."
loc_00867,Aderj Plateau,Easy,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00868,Aghram Amellal,Easy,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00869,Aghram Iroumine,Easy,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00870,Bel Jeraf,Difficult,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00871,Beni Mghora,Moderate,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00872,El Karia,Easy,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00873,Foum Khneg,Easy,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00874,Gara Tazouta,Moderate,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00875,Ich n’Bouk,Difficult,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00876,Laazib,Moderate,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00877,Lebbouaddis,Difficult,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00878,Miocene of Bizi,Difficult,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00879,Oued Mdez,Easy,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00880,Oued Zra,Easy,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00881,Ribat al Khayr,Easy,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00882,Sidi Yahya,Moderate,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00883,Silt of Sefrou,Easy,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00884,Skoura Travertines,Easy,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00885,Tannint ou Moudou,Easy,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00886,Timahdite limestones,Moderate,High,"PRIMARY SOURCE: Baadi & Sabaoui 2023, 'Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved', Ch.5 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 5.1 explicitly classifies this site's Accessibility."
loc_00887,Aïn ou N’Jourh,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00888,Aït Abdellah,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00889,Aït Bazza,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00890,Botane,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00891,Botane Sud,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00892,Bou Ifraoun,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00893,Bou Ifraoun Ouest,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00894,Boulahfa,Difficult,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00895,Darak,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00896,Djmila,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00897,Jbel Oudiksou,Easy,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00898,Ksar Aït Moulay (Tisfoula Tasra),Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00899,Oued Boukamouche,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00900,Oued Mers,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00901,Oued Tamemchet,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00902,Oued Tamghilt,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00903,Oulad Ali,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00904,Selghert,Easy,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00905,Taghit,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00906,Taghit Aït Youssef,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00907,Taghit Tissenflet,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00908,Tamgert Iktaaïn (Tizi N’Julierh),Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00909,Tamgert N’Tarit,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00910,Tamgert N’Tarit Nord,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00912,Tasra,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00913,Tasra Est,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00914,Tichniouine,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
loc_00915,Tichou Moulay Said,Moderate,High,"PRIMARY SOURCE: Baadi 2023, 'The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation', Ch.6 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 6.1 explicitly classifies this site's Accessibility."
